        579, 4.72812471632282787E-012
        580, 4.97163839729651031E-012
        581, 5.27053118595762889E-012
        582, 5.01885000195752309E-012
        583, 4.80567057073924354E-012
        584, 5.03489241767777899E-012
        585, 5.13286856346687447E-012
        586, 4.93379174448180697E-012
        587, 5.13563875538429289E-012
        588, 5.36806050762288368E-012
        589, 5.17159273860569304E-012
        590, 4.91736308824393115E-012
        591, 4.98182646305634759E-012
        592, 4.69853296812104029E-012
        593, 5.14457976155086411E-012
        594, 4.71648402906401632E-012
        595, 5.19901818557058462E-012
        596, 4.59604431443377251E-012
        597, 5.45612062908310440E-012
        598, 5.11242511468445259E-012
        599, 5.17437753093849541E-012
        600, 4.98686590303096081E-012
        601, 5.28034797104180895E-012
        602, 5.00010092074100757E-012
        603, 5.14439442813586006E-012
        604, 4.97495142250604918E-012
        605, 5.11601331973160512E-012
        606, 5.19940329765060928E-012
        607, 5.22916686251268340E-012
        608, 4.69880662636160221E-012
        609, 5.25565045714108616E-012
        610, 5.10093223618326764E-012
        611, 5.09916881888558885E-012
        612, 5.21797838568181483E-012
        613, 5.13543563344483599E-012
        614, 5.11165595702060834E-012
        615, 5.21839355662616823E-012
        616, 5.41415332624140323E-012
        617, 5.21175939948716908E-012
        618, 5.10085455373013323E-012
        619, 4.93110768450405063E-012
        620, 4.91219925964436168E-012
        621, 5.15063144005399310E-012
        622, 5.32333514481905868E-012
        623, 5.03013031466772522E-012
        624, 5.14869164950487151E-012
        625, 5.03041747540353938E-012
        626, 5.51169799966080919E-012
        627, 5.27796075379595595E-012
        628, 5.17152793602571080E-012
        629, 5.61073843539372421E-012
        630, 5.28429647563440512E-012
        631, 5.00349973187447318E-012
        632, 5.20546113725951316E-012
        633, 5.04275265886702519E-012
        634, 5.08138632684591242E-012
        635, 5.05679400254398730E-012
        636, 4.92651364940060734E-012
        637, 5.46281918157338084E-012
        638, 5.18251366662008161E-012
        639, 5.41701319371253835E-012
        640, 5.16692798606275523E-012
        641, 5.42060206501694311E-012
        642, 5.18218410300567787E-012
        643, 5.46104085010961154E-012
        644, 5.10295307320781621E-012
        645, 4.82153325246794971E-012
        646, 5.26080106906897705E-012
        647, 5.47572086916469084E-012
        648, 5.02232421399484417E-012
        649, 4.89870595257956751E-012
        650, 5.05811851473809528E-012
        651, 5.09098552264907893E-012
        652, 4.91405864824744278E-012
        653, 5.48196719042604510E-012
        654, 5.03861333413570618E-012
        655, 5.31142112958577486E-012
        656, 5.16043203995573366E-012
        657, 5.27460346776279139E-012
        658, 5.30546830246817390E-012
        659, 5.09158874109608632E-012
        660, 5.21466081374485349E-012
        661, 5.81729830107469511E-012
        662, 4.98406677958990763E-012
        663, 5.77889285374596481E-012
        664, 5.24078994173268349E-012
        665, 5.23389432595609164E-012
        666, 4.83973469809582529E-012
        667, 5.05154823817140127E-012
        668, 5.40428817307315622E-012
        669, 5.25700604770812908E-012
        670, 5.29274321429094716E-012
        671, 5.27467734781726220E-012
        672, 5.01745932755865010E-012
        673, 5.38686366190077351E-012
        674, 5.05491697485502236E-012
        675, 5.27383766518342554E-012
        676, 5.42469734693041088E-012
        677, 5.37672305393748259E-012
        678, 5.17092119724289093E-012
        679, 5.54503616043539816E-012
        680, 5.15782702657614009E-012
        681, 5.38010340571847084E-012
        682, 5.09601857199951331E-012
        683, 5.22154275801148531E-012
        684, 5.66749460105347302E-012
        685, 5.33503117591756182E-012
        686, 5.55722458778668093E-012
        687, 5.67662534031475744E-012
        688, 5.01216427163841752E-012
        689, 5.26925194871927996E-012
        690, 5.47476062158867721E-012
        691, 5.02301886715687648E-012
        692, 5.25829982394870173E-012
        693, 5.35650520625779927E-012
        694, 5.43316099229904545E-012
        695, 5.59335581373685303E-012
        696, 5.32646296445853347E-012
        697, 4.90648015582809366E-012
        698, 4.96945547671527201E-012
        699, 5.37913671974494839E-012
        700, 5.56691107077858348E-012
        701, 5.44161438372993007E-012
        702, 5.70911471292418653E-012
        703, 5.25568281299035017E-012
        704, 5.41312872673471290E-012
        705, 5.67000365997743595E-012
        706, 5.38994226568253908E-012
        707, 5.67823308422139441E-012
        708, 5.56287505995196282E-012
        709, 5.62807336839860697E-012
        710, 5.73147125902556833E-012
        711, 5.45731520663440298E-012
        712, 5.66261782847147782E-012
        713, 5.55358000279894963E-012
        714, 5.69508537178392771E-012
        715, 5.85096014691266431E-012
        716, 5.52432922124943679E-012
        717, 5.40101056028150578E-012
        718, 5.59337657672443266E-012
        719, 5.36030818515234790E-012
        720, 5.76599139059911107E-012
        721, 5.45560384708109298E-012
        722, 5.89972815860025023E-012
        723, 5.34034392241694202E-012
        724, 5.54661128192879506E-012
        725, 5.63297080846332594E-012
        726, 5.73151694524615188E-012
        727, 5.73818863957003022E-012
        728, 5.87495720042719218E-012
        729, 5.46146419338408914E-012
        730, 5.75210998379748364E-012
        731, 5.34872916854493564E-012
        732, 5.41541641387981391E-012
        733, 5.38713611208409313E-012
        734, 5.46043921018222544E-012
        735, 5.37557715490297694E-012
        736, 5.79568052828172972E-012
