        653, 1.23500302822425715E-012
        654, 1.26257539530989242E-012
        655, 1.18678693698008557E-012
        656, 1.26958604941058352E-012
        657, 1.19706485826157110E-012
        658, 1.28684342562933395E-012
        659, 1.21583740836507327E-012
        660, 1.21930335458498881E-012
        661, 1.34473317260355182E-012
        662, 1.12995598785698485E-012
        663, 1.12921141331112228E-012
        664, 1.15830513273372630E-012
        665, 1.25602485727735278E-012
        666, 1.27170287981154722E-012
        667, 1.23483712836220967E-012
        668, 1.14834310598133100E-012
        669, 1.14628668133186772E-012
        670, 1.17500140580538289E-012
        671, 1.22510435651715772E-012
        672, 1.13132368774453323E-012
        673, 1.20763525383335264E-012
        674, 1.22269905190164550E-012
        675, 1.24791694630223978E-012
        676, 1.19890199929053169E-012
        677, 1.28637559531335914E-012
        678, 1.27025691514096304E-012
        679, 1.30836666394905110E-012
        680, 1.21246701224920299E-012
        681, 1.31244942883770607E-012
        682, 1.27494067597584109E-012
        683, 1.21429395577919058E-012
        684, 1.22325183789374334E-012
        685, 1.21355889301986478E-012
        686, 1.22126156463277604E-012
        687, 1.14652637561587483E-012
        688, 1.27446139277347169E-012
        689, 1.28019525951980742E-012
        690, 1.29656068827844610E-012
        691, 1.24556363122740932E-012
        692, 1.17234558668231442E-012
        693, 1.24565095086665606E-012
        694, 1.23985550891947396E-012
        695, 1.29512838759191361E-012
        696, 1.28268803149911600E-012
        697, 1.16735765531391392E-012
        698, 1.30812155649971259E-012
        699, 1.25951153892286135E-012
        700, 1.22429049924141188E-012
        701, 1.31657439033765442E-012
        702, 1.24842797285191010E-012
        703, 1.19423917847606325E-012
        704, 1.27850759017515460E-012
        705, 1.30008031442839068E-012
        706, 1.24472700957169418E-012
        707, 1.26468127920846953E-012
        708, 1.21407294076386686E-012
        709, 1.26347708738691427E-012
        710, 1.22486204794964834E-012
        711, 1.22144617748433339E-012
        712, 1.18510814334491811E-012
        713, 1.24996743562621913E-012
        714, 1.29054070226166252E-012
        715, 1.10424874451638278E-012
        716, 1.24510536429331372E-012
        717, 1.33075071199300812E-012
        718, 1.21963147352341633E-012
        719, 1.36244007197711878E-012
        720, 1.28025246600469411E-012
        721, 1.23338500763111294E-012
        722, 1.23238017478497802E-012
        723, 1.35848590934723872E-012
        724, 1.27644129544616162E-012
        725, 1.33472907213628919E-012
        726, 1.31701613319931328E-012
        727, 1.28322611060345333E-012
        728, 1.29549256918147630E-012
        729, 1.23156572127498288E-012
        730, 1.32677517907957861E-012
        731, 1.28859690074011885E-012
        732, 1.34420823252453343E-012
        733, 1.23600830051663258E-012
        734, 1.26258521460542814E-012
        735, 1.25796110833345658E-012
        736, 1.24563139312020517E-012
        737, 1.28246391899148121E-012
        738, 1.25791714277793325E-012
        739, 1.29121158797937541E-012
        740, 1.23634760198559405E-012
        741, 1.32847079105872804E-012
        742, 1.21377802124857393E-012
        743, 1.28824267696482850E-012
        744, 1.23133265292169349E-012
        745, 1.30108014932475731E-012
        746, 1.45857450953323504E-012
        747, 1.36188472201784622E-012
        748, 1.26823804758033146E-012
        749, 1.24080462159418679E-012
        750, 1.34111753464667565E-012
        751, 1.18037757931844328E-012
        752, 1.31925236689757851E-012
        753, 1.27329496435816972E-012
        754, 1.35564797277948598E-012
        755, 1.21304933715437683E-012
        756, 1.28126484994010302E-012
        757, 1.33938655820566080E-012
        758, 1.34490520667203400E-012
        759, 1.25882825681520528E-012
        760, 1.33308119037090852E-012
        761, 1.25964121479445298E-012
        762, 1.22578561567945272E-012
        763, 1.35011595082886950E-012
        764, 1.26441403157626435E-012
        765, 1.33185050554455642E-012
        766, 1.38974693272323377E-012
        767, 1.27261414124318446E-012
        768, 1.24092112597449830E-012
        769, 1.34896361144356233E-012
        770, 1.23429838631978086E-012
        771, 1.33599998354526055E-012
        772, 1.17241388040747239E-012
        773, 1.23235756514440576E-012
        774, 1.41132255697747904E-012
        775, 1.41696466262537150E-012
        776, 1.44536759544655405E-012
        777, 1.33328893123870064E-012
        778, 1.30770790198226734E-012
        779, 1.23765644988647953E-012
        780, 1.30597299668394445E-012
        781, 1.39016455005672792E-012
        782, 1.34032458122157183E-012
        783, 1.18247934725198994E-012
        784, 1.36900252706109515E-012
        785, 1.30538626723235261E-012
        786, 1.23788616084298103E-012
        787, 1.26322902114036608E-012
        788, 1.25676039242353330E-012
        789, 1.36098038410317791E-012
        790, 1.38390217303065506E-012
        791, 1.31614123939405578E-012
        792, 1.41816594815065507E-012
        793, 1.43904835356762339E-012
        794, 1.30625786743918420E-012
        795, 1.33699092192453811E-012
        796, 1.29123715403780707E-012
        797, 1.34842288737636323E-012
        798, 1.34051064238932190E-012
        799, 1.29850535884807619E-012
        800, 1.33892404232506449E-012
        801, 1.24781013269042860E-012
        802, 1.35742095714550302E-012
        803, 1.37287936899418402E-012
        804, 1.47233851598286327E-012
        805, 1.35376107209871398E-012
        806, 1.29318972661533178E-012
        807, 1.37109217511920449E-012
        808, 1.34933133414697838E-012
        809, 1.32904176452084481E-012
        810, 1.23028227625325010E-012
        811, 1.30097107528726237E-012
        812, 1.24919986691757128E-012
        813, 1.35416758985874923E-012
        814, 1.39707343964536278E-012
        815, 1.24733220447771561E-012
        816, 1.35319025557343104E-012
        817, 1.30349713961248157E-012
        818, 1.42555673992626005E-012
        819, 1.21041427338955824E-012
        820, 1.40642068635231030E-012
        821, 1.34004311625381448E-012
        822, 1.39848006087844746E-012
        823, 1.39690228906406297E-012
        824, 1.44604399707944422E-012
        825, 1.42927839489977764E-012
        826, 1.29912257981007656E-012
        827, 1.35593784845440550E-012
        828, 1.42094957964657771E-012
        829, 1.37297034008775573E-012
        830, 1.41512386402661810E-012
        831, 1.36470422745658167E-012
        832, 1.26149620148118791E-012
        833, 1.34199357693805435E-012
        834, 1.38272242814048366E-012
        835, 1.40538930908985941E-012
        836, 1.50354880027625137E-012
        837, 1.30216686799628812E-012
        838, 1.24919180086241584E-012
        839, 1.31701634842924429E-012
        840, 1.32374243189130283E-012
        841, 1.35296852571138280E-012
        842, 1.41365644280656681E-012
        843, 1.33254139172713798E-012
        844, 1.33813913459046015E-012
        845, 1.35883987493497426E-012
